/content/drive/MyDrive/Tomato_Weed_Detection/almacen/64_IMG_4670.JPG,1621,8,1874,363,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/64_IMG_4670.JPG,1048,1,1207,97,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,3234,766,3652,1727,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,3139,2035,3652,3104,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,2476,1513,3289,2214,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,2679,704,2980,945,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,2334,1755,2548,1949,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/68_IMG_4674.JPG,1842,418,2043,557,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,260,5,1003,471,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,1462,4,1649,242,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,36,1221,680,1812,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,528,1383,896,1787,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,1698,1653,1999,2027,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,1905,1542,2101,1790,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,2904,1774,3136,1972,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/61_IMG_4667.JPG,1535,3066,2127,3456,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1536,332,2021,917,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1337,132,1454,222,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1,550,442,899,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,187,1568,355,1720,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,117,2403,235,2549,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1120,2816,1282,3076,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1306,1642,1518,2095,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,2114,2241,2247,2306,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,3240,571,3495,2184,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1253,2219,1862,3031,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1440,2952,1793,3301,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/51_IMG_4656.JPG,1368,1278,2028,1850,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,2,175,658,709,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,1244,1190,2061,1802,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,2345,1789,2435,1913,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,2230,840,3302,1984,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,1171,917,1629,1347,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,1877,1,2703,541,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,457,2829,638,3278,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,576,2880,1392,3442,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,3012,3056,3311,3431,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,1,1387,82,1456,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/52_IMG_4657.JPG,2220,1233,2773,1984,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,1619,632,1869,853,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,3089,128,3288,358,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,3122,396,3318,603,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,46,613,251,1105,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,1471,1071,1868,1831,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,1584,1993,1852,2419,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/53_IMG_4658.JPG,3088,2495,3468,2985,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/54_IMG_4659.JPG,57,1,2052,449,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/54_IMG_4659.JPG,2908,1096,3315,1537,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/54_IMG_4659.JPG,1101,2381,1571,2804,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/54_IMG_4659.JPG,17,3272,359,3448,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/54_IMG_4659.JPG,1859,3328,2160,3487,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,142,693,343,1111,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,11,1578,469,1739,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,1813,27,2191,316,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,1837,626,2338,1004,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,2869,295,3654,1286,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,2066,2396,2239,2596,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,1827,2833,2149,3250,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,2094,2792,2186,2858,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,426,2867,581,2923,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,168,3109,592,3369,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,98,2108,247,2600,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,99,2933,209,3083,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,244,2993,348,3087,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/55_IMG_4660.JPG,3471,1939,3654,2866,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,3140,2223,3502,2502,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,3213,583,3502,1050,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,1270,3008,1812,3280,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,1317,2135,1500,2232,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,1241,1,1694,422,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/56_IMG_4662.JPG,1391,2304,1618,2525,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1354,619,1845,1312,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1168,838,1321,1086,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1262,1,1921,413,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,3153,1,3448,1305,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1541,2945,1812,3155,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1407,2494,1656,2804,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,1193,2002,1474,2252,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/58_IMG_4664.JPG,3090,2893,3448,3158,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,113,3,304,417,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,102,751,488,1041,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,1,1694,73,1848,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,871,1417,1048,1547,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,793,1644,949,1880,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,880,1761,1004,1918,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,1031,1840,1276,2061,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,1337,3048,1679,3110,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,2951,1636,3153,1898,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,2243,1592,2463,1890,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,461,1948,526,2028,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,2341,2300,2467,2399,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/59_IMG_4665.JPG,2593,1,3307,85,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,1803,1,2289,672,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,2041,2138,2236,2419,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,1744,2538,2084,2852,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,1776,2976,1907,3115,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,1698,3158,1953,3310,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/60_IMG_4666.JPG,3045,902,3542,1228,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,456,2263,1126,2755,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,1886,2214,2239,2566,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,1214,1646,1604,1954,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2681,811,3213,1365,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2656,1187,3039,1619,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,1798,1500,1866,1680,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2541,582,2811,950,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2356,1,2803,209,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,1590,18,1733,175,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,1954,1,2360,488,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2066,16,2174,422,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,126,4,384,427,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,733,3,881,88,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/62_IMG_4668.JPG,2870,2280,3466,2923,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,2140,21,3633,1607,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,2927,1610,3633,2691,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,1258,584,1849,1138,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,2236,1564,2748,2333,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,2066,2293,2316,2557,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/65_IMG_4671.JPG,1523,3078,1947,3224,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,1568,757,1768,917,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,3085,55,3594,772,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,3547,2500,3642,2608,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,3363,2859,3645,3198,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,1502,2893,1881,3419,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,1535,2123,1827,2408,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/66_IMG_4676.JPG,3481,175,3645,303,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,1,1,996,576,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,2510,1,3154,271,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,795,1636,1482,2180,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,1986,1730,2281,2149,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,2221,1899,2414,2152,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,3094,1369,3436,1715,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/69_IMG_4673.JPG,1706,1051,1930,1262,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/70_IMG_4672.JPG,27,1698,241,1907,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/70_IMG_4672.JPG,2615,1290,3070,1783,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/70_IMG_4672.JPG,1337,1,2161,234,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,595,1007,1124,1554,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,1,1334,264,1553,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,1,1599,95,1738,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,1000,4,2300,1054,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2136,911,2330,1065,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2446,1497,2687,1711,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2607,1575,2896,1858,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2141,1793,2552,2109,ECHCG
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2762,1963,3184,2083,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/71_IMG_4677.JPG,2285,2702,3125,3403,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,1021,2840,1434,3388,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,1907,2639,2289,3054,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,2299,2676,2600,3114,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,2666,1157,2921,1439,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,1728,1082,1919,1203,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,2141,503,2728,929,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,2590,1,3264,410,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,710,1332,1133,1677,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/72_IMG_4678.JPG,1138,1790,1231,1878,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/73_IMG_4679.JPG,42,1297,244,1620,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/73_IMG_4679.JPG,215,1417,383,1608,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/73_IMG_4679.JPG,2426,1498,3267,2110,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/73_IMG_4679.JPG,3196,1472,3348,1604,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/73_IMG_4679.JPG,1629,2890,1802,2995,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2524,1,3685,1038,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,452,1,1973,493,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2360,2449,2836,2913,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2590,510,3326,1174,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2402,1123,2456,1187,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2164,882,2534,1044,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,1670,621,2396,1245,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,1314,1246,1629,1470,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,1177,1594,1339,1741,NCI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,524,1686,636,1824,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,95,1277,438,1859,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,244,1920,498,2136,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,671,2088,925,2251,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,788,1860,962,2081,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,470,1767,603,1889,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,1061,2081,1545,2364,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2808,2394,3254,2724,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,2211,2088,2429,2257,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,892,2992,1423,3179,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/74_IMG_4680.JPG,484,2828,771,3026,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1937,3143,2248,3331,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1900,2501,2271,2848,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2214,1656,2598,1943,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2659,1011,3251,1530,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2238,2048,2693,2370,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1208,856,1827,1481,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1857,798,2263,1153,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2289,1046,2593,1401,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2478,165,2964,521,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1267,1,1817,245,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1,326,298,683,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,431,2682,621,2892,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1,2194,305,2494,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,344,1402,869,1950,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,491,1098,808,1349,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,308,1205,734,1457,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,1044,1711,1516,1978,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/75_IMG_4681.JPG,2561,1897,2893,2139,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,1,1,1387,885,LYPES
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,1,1249,94,1388,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,1,1688,121,2024,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,964,1836,1186,2050,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,1457,1804,1715,2093,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,2253,1586,2522,1917,SETIT
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/77_IMG_4685.JPG,2326,2843,3212,3370,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,596,1699,990,1992,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,1628,1508,1775,1704,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,1981,1865,2060,1952,POROL
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,2316,2238,2559,2499,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,2864,1071,3034,1203,SOLNI
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/78_IMG_4684.JPG,2845,381,3213,733,CYP_CYPRO
/content/drive/MyDrive/Tomato_Weed_Detection/almacen/79_IMG_4683.JPG,1070,1540,1724,2123,POROL
